State,Filename,Page,Text,Cluster_ID,Frequency_Label
Arizona,Arizona_7.json,2,"Declaration of Cooperation between the Government of the State of Arizona, through the Arizona Department of' Transportation and the Government of the State of Sonora, through the Secretariat ofl Infrastructure and Urban Development, for the Arizona-Sonora Border Master Plan, which will serve as a guide to form the regional plan of Sonora and Arizona for thej promotion of trade, tourism and commerce. Whereas, through the mechanisms of the Arizona-Mexico Commission and the Comision Sonora-Arizona, the states of Arizona and Sonora share an innovative, exemplary bilateral partnership; and Whereas, this partnership is possible because of a history oft trust and collaboration between Sonora and Arizona, and has yielded tangible results; and Whereas, this collaboration strengthens both states to act. according to their commitment to improving the quality ofl life in our region; and Whereas, today, Mexico is. Arizona's largest international trading partner making up roughly 33 percent of Arizona's $6 billion in foreign exports; and Whereas, travel between the State of Arizona and the State of Sonora at the international border has increased significantly over the last 10 years, with nearly 42 million people crossing the border between Arizona and Sonora in 2011; and Whereas, nearly half of all of the winter produce consumed in the United States passes through the Arizona-Sonora land ports of entry,and Whereas, the transportation infrastructure that carries people, goods and services is a necessary foundation for continued economic development; and Whereas, the Arizona-Sonora Border Master Plan presents a comprehensive bi-national approach to coordinating the planning and delivery of projects to improve the capacity and operations oft both land ports of entry and the transportation infrastructure providing access to these ports; and Whereas, preparation of the Arizona-Sonora Border Master Plan is part of an overall effort by thel United States Federal Highway Administration and the Mexico Ministry of Communications and' Transportation to identify and implement methods to relieve congestion at border crossings.",237,More than 5 times
Arizona,Arizona_4.json,2,"Declaration of cooperation between the Government of the State of Sonora, through the Department of Infrastructure and Urban Development (SIDUR) and the Government of the State of Arizona, though the Department Transportation (ADOT), for the establishment of a cooperative and collaborative initiative and the participation in the Safety Corridor Program between Lukeville/Sonoyta and Puerto Penasco, Sonora. RECITALS WHEREAS, the States of Arizona and Sonora share a border of 568 kilometers (353 miles) and have 6 ports of entry that connect: the two states; WHEREAS, the States of Arizona and Sonora have a long history of collaboration in cultural, social, entrepreneurial and shared history, founded on a common entrepreneurial spirit; while the Arizona-Sonora region is a vibrant binational economy that has experienced an important level of growth and diversification; WHEREAS, Arizona and Sonora are strategically situated as ideal gateways for their respective domestic markets; WHEREAS, the tourism destination of Puerto Penasco, Sonora, has become a major destination for tourists from Arizona that want to visit Sonora beaches; WHEREAS, thousands of Arizonans travel along this corridor throughout the year and in greater numbers during key vacation periods; WHEREAS, due to increased flows there has been an increase in accidents and road safety concerns; WHEREAS, ADOT has implemented several safety programs and initiatives to enhance the safety of Arizona roads and highways; WHEREAS, Arizona and Sonora are committed to the safety of the traveling public on their respective roads and highways.",237,More than 5 times
Arizona,Arizona_5.json,1,"a 1 DITAT DEUS ESTADO DE SONORA 1912 DECLARATION OF COOPERATION BETWEEN THE GOVERNMENT OF THE STATE OF SONORA, THROUGH THE DEPARTMENT OF INFRASTRUCTURE AND URBAN DEVELOPMENT AND THE GOVERNMENT OF THE STATE OF ARIZONA, THROUGH THE DEPARTMENT OF TRANSPORTATION, FOR THE ESTABLISHMENT OF A COOPERATIVE AND COLLABORATIVE ECONOMIC DEVELOPMENT INITIATIVE AND PARTICIPATION IN THE DEVELOPMENT OF A. SAFETY COMMERCIAL LOGISTICAL CORRIDOR PROGRAM.",238,More than once
Arizona,Arizona_4.json,1,"à DITAT DEUS ESTADO DE SONORA 1912 DECLARATION OF COOPERATION BETWEEN THE GOVERNMENT OF THE STATE OF SONORA, THROUGH THE DEPARTMENT OF INFRASTRUCTURE AND URBAN DEVELOPMENT AND THE GOVERNMENT OF THE STATE OF ARIZONA, THOUGH THE DEPARTMENTO TRANSPORTATION, FOR THE ESTABLISHMENT OF A COOPERATIVE AND COLLABORATIVE INITIATIVE AND THE PARTICIPATION IN THE SAFETY CORRIDOR PROGRAM FOR THE CORRIDOR BETWEEN THE BORDER, AT LUKEVILLE-SONOYTA AND PUERTO PENASCO, SONORA.",238,More than once
California,1962022.json,5,"b) Share best practices, approaches and potential solutions in the field of zero- emission transportation market development; c) Exchange ideas and knowledge on how to stimulate innovation and facilitate entrepreneurship in the renewable energy and clean tech sectors; d) Exchange ideas on working with the private sector to overcome supply chain constraints, trade barriers, and/or increase the production volumes of zero emission technology; e) Share information and experiences regarding policies and programs, as well as policy design and capacity building support; ) Engage jointly in cooperative research, development, information sharing, and deployment projects that support decarbonization and resili@ence-building, including coastal resilience; g) Organize jointly symposia, seminars, workshops, exhibitions, and training; h) Share best practices on charging cybersecurity, public key infrastructure, vehicle- grid integration, advanced charging use cases, vehicle automation or other charging-related topics; I Organize joint webinars focused on electric vehicle standards conformance, standards testing, and other learnings from each signatory's respective electric vehicle charging laboratories; ) Participate in other commitments and/or initiatives, including multilateral consortiums, and innovation hubs; k) Engage in any other form of cooperation that the Participants consider may contribute to the goals of this Memorandum of Understanding, such as on active mobility; - I Participate jointly in conferences, trade missions, public-private partnerships, facilitated business exchanges, and other events that would promote the collaborative efforts between California and the Netherlands and increase information sharing, investment, and two-way trade; m) Share best practices on (micro)plastics and textiles waste reduction, circular economy approaches, monitoring, environmental and public health impact assessment; and n) Share best practices on biodiversity conservation of both land and sea including marine protected areas, biodiversity protection at the wildlands-urban interface, and community engagement efforts to set and achieve biodiversity conservation goals.",239,More than once
California,1June7 (2).json,3,"3. Clean energy and sustainable energy; 4. Carbon emission trading; 5. Low carbon transportation and relative technology (such as electric vehicle) 6. Smart grid and relative technology; 7. Capacity building (training, lecture, workshop, etc); 8. Public information and education; 9. Other area upon mutual agreement as set forth in Appendix A; III. Ways of Cooperation The participants may choose to cooperate in the following ways: 1. Organize seminars, meetings, and conferences on topics of common interest, and invite relevant experts, scholars, and entrepreneurs to attend; 2. Organize study groups in both cities for study, investigation, or professional training; 3. Carry out joint demonstration projects including individual low-carbon technology demonstration projects and -3-",239,More than once
California,California_3.json,2,"EXPRESS their willingness to cooperate, in the search of joint actions that improve environmental quality and optimize the quality of life in the State of Acre, the State of Chiapas, and the State of California. ARTICLE 1 This Memorandum of Understanding is intended to promote broader cooperation regarding environmental issues among the Parties within their respective purview and based on principles of reciprocity, information exchange and mutual benefit. ARTICLE 2 The Parties will coordinate efforts and promote collaboration for environmental management, scientific and technical investigation, and capacity building, through cooperative efforts focused particularly on: a. Reducing greenhouse gas emissions from deforestation and land degradation - otherwise known as ""REDD"" - and sequestration of additional carbon through the restoration and reforestation of degraded lands and forests, and through improved forest management practices. b. Developing recommendations together to ensure that forest-sector emissions reductions and sequestrations, from activities undertaken at the sub-national level, will be real, additional, quantifiable, permanent, verifiable and enforceable, and capable of being recognized in compliance mechanisms of each party's state. ARTICLE 3 In furtherance of the priorities referenced in Article 2, the Parties will develop the following method of cooperation, among others: a. The states will develop a Sub-national REDD Working Group that will convene monthly between December 2010 through October 2011 to begin the process for developing a state to state sectoral REDD linkage recommendation that will provide the foundation for an eventual submittal to the California Air Resources Board, as defined in California's cap and trade program (CCR, Title 17, Sections 95991-95997) and to other necessary state entities to approve such a recommendation amongst the Parties. This group will weigh the legal, technical and economic considerations in developing sector-based credits generated by the Parties. This group should include no more than 15 representatives with experience developing sector-based REDD programs or directly involved with the states supplying the credits, or from the California state government. The 2",240,More than once
California,California_3.json,1,"MEMORANDUM OF UNDERSTANDING ON ENVIRONMENTAL COOPERATION BETWEEN THE STATE OF ACRE OF THE FEDERATIVE REPUBLIC OF BRAZIL, THE STATE OF CHIAPAS OF THE UNITED MEXICAN STATES, AND THE STATE OF CALIFORNIA OF THE UNITED STATES OF AMERICA The State of Acre of the Federative Republic of Brazil, the State of Chiapas of the United Mexican States, and the State of California of the United States of America, hereinafter referred to as ""the Parties"": ACKNOWLEDGING the friendship and excellent cooperation among the governments of the Federative Republic of Brazil, the United Mexican States, and the United States of America; TAKING INTO ACCOUNT the global nature of environmental problems and the ability of joint efforts to enhance joint policies for environmental protection and sustainable natural resources, especially reducing emissions from deforestation; RATIFYING the willingness to promote new mechanisms of dialogue and agreement that lead to the strengthening of relationships and productive mutual action; CONSIDERING the opportunities for collaboration between the State of Acre, the State of Chiapas, and the State of California in combating climate change; RECOGNIZING the importance and value of implementing climate mitigation and adaptation actions at sub-national levels, both in their own right and as a means to furthering national and international efforts; Recognizing further the importance of focusing on issues of common interest between the Parties, such as reducing greenhouse gas emissions in the forest sector by preserving standing forests and sequestering additional carbon through the restoration and reforestation of degraded lands and forest, and through improved forest management practices; Recognizing further that the Governors' Climate and Forests (GCF) Task Force is a unique subnational collaboration between 14 states and provinces from the United States, Brazil, Indonesia, Nigeria, and Mexico that seeks to integrate Reducing Emissions from Deforestation and Forest Degradation (REDD) and other forest carbon activities into emerging greenhouse gas (GHG) compliance regimes in the United States and elsewhere. As such, the GCF represents an important foundation for identifying enhanced partnerships.",240,More than once
California,California_2.json,1,"Ministerio de Agricultura icongr Gohlernode Chile conaf.got.d MEMORANDUM OF UNDERSTANDING BETWEEN THE STATE OF CALIFORNIA, DEPARTMENT OF FORESTRY AND FIRE PROTECTION AND THE REPUBLIC OF CHILE, LA CORPORACION NACIONAL FORESTAL ON COOPERATION IN WILDFIRE MANAGEMENT AND PREVENTION The California Department of Forestry and Fire Protection (CAL FIRE) and la Corporacion Nacional Forestal (CONAF) (hereinafter jointly referred to as the Partners); WHEREAS the Republic ofChile and the State of California have established a long- anding cooperation and signed a Memorandum ofUnderstanding entitled, ""Chile-Calijornia: FISCALIA XXI Century Partnership"" and a Joint Declaration on Climate Change entitled, ""Joint claration Chile California on Climate Change""; WHEREAS the Partners share common geographic and climatological characteristics, and recognize that climate change presents worldwide challenges and risks to the environment AK and economies; impacting human health, increasing extreme weather events and wildfires, and Mreatening natural resources ofthe affected territories; WHEREAS a joint partnership and agreement between the Republic of Chile and the State of California will provide a broad framework for cooperation and support between the fners in reducing vulnerabilities and increasing resilience to climate change and wildfire thrfats, and builds on a solid foundation that enhances initiatives in wildfire management and provention, and fire and resource assessment; WHEREAS CAL FIRE is founded in emergency response and resource protection, and 0? exists to protect lives, property and natural resources of California from fire, respond to emergencies of all types, and protects timberlands, wildlands, urban forests, and the State's critical watersheds; WHEREAS CONAF, under the Ministry of Agriculture, serves to conserve forest resources and wildlife, preventing and fighting forest fires, and monitoring forest and environmental legislation and the protection of vegetation resources, as well as the conservation of biological diversity through the National System of Protected Wilderness Areas, for the benefit ofs society; WHEREAS cooperation betwcen the Partners and governmental agencies plays a fundamental role in implementing solidarity between the people and in joining efforts of the public and private sector in times ofc crisis; WHEREAS both Partners due to their history and experience involving wildfire and other natural disasters influenced by climate change share a common interest in enhancing wildfire management and prevention initiatives and collaborate to protect the welfare oft their populations and environment; WHEREAS in the well-established spirit of friendship and cooperation, the Partners intend to cooperate to effectively reduce the occurrence and risk of wildfires, and respond to, threats created by wildfire to the public health, safety, and welfare oftheir respective states; and WHEREAS collaboration and mutual exchanges of wildfire management and prevention best practices, technologies, and research ensures that linkages are established to further increase capacity, enhance protection, and reduce the loss oflife.",241,More than once
California,1 (CA - Chille).json,3,"Getianne de MINISTERIO DE RELACIONES! EXTERIORES Direccion del Medio Ambientey yA Asuntos Maritimos LXXIX approach to address local air pollution with climate change through short lived climate pollutants such as methane and black carbon generate smart and cost effective solutions for clean air and a safer planet. 7. Waste management: Chile and California collaborate at municipal levels on waste management. Both parties agree to share best practices on waste to energy, composting, anaerobic digestion, and recycling to reduce waste to landfill, and decrease methane emissions. Finally, Chile and California support strong international, national, and subnational action to reduce carbon emissions consistent with keeping warming below 2 degrees Celsius. Chile and California support international recognition of the essential role for sub-nationals, including efforts such as the Subnational Global Climate Leadership Memorandum of Understanding. Ms. Michelle Bachelet Mr. Edmund G. Brown Jr. REPUBLIC OF CHILE STATE OF CALIFORNIA New York, September, 2015",241,More than once
California,1November9.json,1,"OF MEMORANDUM OF UNDERSTANDING BETWEEN THE: STATE OF CALIFORNIA, CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES AND THE REPUBLIC OF CHILE, LA OFICINA NACIONAL DE EMERGENCIA DEL MINISTERIO DEL INTERIOR Y SEGURIDAD PUBLICA ON COOPERATION IN DISASTER RISK MANAGEMENT The California Governor's Office of Emergency Services (Cal OES) and La Oficina Nacional de Emergencia del Ministerio del Interior y Seguridad Pubica (ONEMI) (hereinafter jointly referred to as the Partners); WHEREAS the Republic of Chile and the State of California have established a continuous cooperation and assistance relationship and signed a Memorandum of Understanding entitled, ""Chile-California: A XXI Century Partnership"" and a Joint Declaration on cooperation in emergency management entitled, ""Joint Declaration between the State of California, United States of America, and the Government of the Republic of Chile on Cooperation in Emergency and Disasters"" on april 5th two thousand ten; WHEREAS the Partners share common geographic and climatological characteristics which may result in natural disasters having adverse effects on the life and health of their population, damaging property and the environment, and having a negative impact on the economy and infrastructure of the affected territories; WHEREAS a joint partnership and agreement between the Republic of Chile and the State of California will provide a broad framework for cooperation and support between the Partners in developing risk reduction initiatives that will continue to promote improved emergency: services to individuals, families, and communities, public and private sector. WHEREAS Cal OES is founded in public service, and exists to protect lives, property and the environment by effectively preparing for, preventing, responding to, and recovering from all threats, crimes, hazards and emergencies. Cal OES continues to pioneer best practices in disaster risk management to assure state readiness through strong leadership, collaboration, and meaningful partnerships; WHEREAS ONEMI, under the Ministry of Interior and Public Security of Chile, plays a key role in reducing disaster risks and enhancing community resilience, and serves as the lead technical agency to plan, coordinate and implement activities for the prevention, mitigation, warning, response and recovery of emergencies and disasters, as required by the National System of Civil Protection at the national, regional, provincial and communal levels; WHEREAS cooperation between the Partners plays a fundamental role in",241,More than once
California,1 (CA - Chille).json,1,"Getianne de MINISTERIO DE RELACIONES! EXTERIORES Direccion de Medio Ambientey yA Asuntos Maritimos LXXIX Joint Declaration Chile I California on Climate Change On the occasion of the opening of the 70th session of the United Nations General Assembly, the President of the Republic of Chile, Ms. Michelle Bachelet, and the Governor of California, Mr. Edmund G. Brown Jr., have highlighted the important achievements accomplished as a result of the long-standing cooperation between the Republic of Chile and the State of California. Central to this work has been the framework of the Chile - California Plan, which has spanned in many diverse areas of fruitful cooperation, such as education, scientific research, agriculture and environmental protection. Building on this common basis, and in the proximity of the COP21 in Paris, Chile and California wish to express their convergence on a common vision for a cleaner and sustainable world as well as the need to achieve the ultimate goal established by the United Nations Framework Convention on Climate Change (UNFCCC), which is to stabilize the greenhouse gases in the atmosphere. This goal is not only an obligation emanating from international agreements, but an unavoidable need for the whole planet in order to have a sustainable future and above all, to remain a healthy and prosperous home for present and future generations. Extreme weather events caused by climate change will increase in intensity and frequency. Both Chile and California have been seriously affected by these extreme weather events, damaging their economies and competitiveness in international markets. Their recurrence is a reminder that climate change affects the most vulnerable. They are, at the same time, the less responsible in causing global warming. Bearing this in mind, it is crucial that the upcoming COP21 in Paris achieves the goal of delivering a package, consisting of an agreement and decisions, providing a framework that is both ambitious and far-reaching in scope. These instruments will allow the international community to act promptly and to catalyze the action needed in order to avoid a temperature increase of 2°C or 1.5°C above pre-industrial levels.",241,More than once
Arizona,Arizona_2.json,3,"1. Definitions For the purposes of this Cooperation Agreement, unless the context requires otherwise: ""Authorisation"" means the process ofl licensing, registering, approving, authorising or otherwise bringing an entity under either Party's regulatory ambit so that they are authorised to carry on business in providing a financial service or issuing a financial product in the market supervised by the relevant Party, and ""Authorised"" has a corresponding meaning; ""Criteria for Support"" means the criteria of a Referring Party that an Innovator Business is required to meet before the Referring Party will refer the Innovator Business to a Receiving Party; ""Innovator Business"" means an innovative financial business or person that has been offered support from a Party, or would qualify for such support; ""Party"" means either the Office of the Arizona Attorney General or the Financial Supervisory Commission; and collectively, shall be referred to as ""the Parties""; ""Receiving Party"" means thel Party that is receiving an Innovator Business referral or information relating to that referral; ""Referring Party"" means the Party that is referring an Innovator Business to the Receiving Party; and ""Regulations"" means any statute, rule, regulation or regulatory requirement applicable in the jurisdiction of a Party. 2. Introduction 2.1. The Parties share a mutual desire to promote innovation in financial services in their respective markets. The Parties believe that through cooperation with each other, they will be able to further the promotion of innovation in their respective markets. 2.2. The support offered by a Party to Innovator Businesses may include: 2.2.1. Information for Innovator. Businesses to understand the regulatory framework in the market supervised by the relevant Party, and how it applies to them; 2.2.2. A point of contact for Innovator Businesses during the pre-Authorisation application phase to discuss the Authorisation application process and any regulatory issues that the Innovator Business has identified; 1",242,More than once
Arizona,Arizona_3.json,3,"1. Definitions For the purposes of this Cooperation Agreement, unless the context requires otherwise: ""Authorization"" means the process of licensing, registering, approving, authorizing or otherwise bringing an individual or entity under either Party's regulatory jurisdiction to engage in providing a financial service or issuing a financial product in the market supervised by the relevant Party, and ""Authorized"" has a corresponding meaning; ""Criteria for Support"" means the criteria of a Referring Party that an Innovator Business must meet before the Referring Party will refer the Innovator Business to a Receiving Party; ""Innovator Business"" means a business or individual providing an innovative financial product or service that has been offered support from a Party, or would qualify for such support; ""Party"" means either the Office of the Arizona Attorney General or Komisja Nadzoru Finansowego; and collectively, as ""the Parties""; ""Receiving Party"" means the Party that is receiving an Innovator Business referral or information relating to that referral; ""Referring Party"" means the Party that is referring an Innovator Business to the Receiving Party; and ""Regulations"" means any statute, rule, regulation or regulatory requirement applicable in a Party'sjurisdiction. 2. Introduction 2.1. The Parties share a mutual desire to promote financial services innovation in their respective markets. The Parties believe that cooperating with each other will facilitate and promote innovation in their respective markets. 2.2. The support offered by a Party to Innovator Businesses may include: 2.2.1. Information for Innovator Businesses to understand the regulatory framework and how it may apply in the market supervised by the relevant Party; 2.2.2. A point of contact for Innovator Businesses during the pre-Authorization application phase to discuss the Authorization application process and any regulatory issues identified by the Innovator Business; 2.2.3. Support during the Authorization process, including the allocation of Authorization staffto consider the application that are knowledgeable about financial innovation in their respective markets. This may also include implementation of a specialized process for Innovator Businesses; 2.2.4. A point of contact for assistance after an Innovator Business is Authorized. 2",242,More than once
Utah,Utah_15.json,1,"Agreement # USBE230006MOU Utah State Board of Education GOBIERNO DEE ESPANA DEE MINISTERIO EDUCACION YFORMACIONE PROFESIONAL MEMORANDUM OF UNDERSTANDING BETWEEN THE UTAH STATE BOARD OF EDUCATION AND THE MINISTRY OF EDUCATION AND VOCATIONAL TRAINING OF THE KINGDOM OF SPAIN THE MINISTRY OF EDUCATION AND VOCATIONAL TRAINING OF THE KINGDOM OF SPAIN, (hereinafter referred to as the Ministry), through the Education Office of the Embassy of Spain in the United States and Canada (hereinafter referred to as the Education Office) represented by the Counselor of Education in the United States and Canada, Dr. Jesùs Fernandez Gonzalez, by means of delegation of signature from the Deputy Minister of Education and Vocational Training, (art 13.3 of the order EFP/43/2021, of January 21, 2021, on delegation of authority) And, THE UTAH STATE BOARD OF EDUCATION (hereinafter referred to as the Board), represented by the State Superintendent of Public Instruction Dr. Sydnee Dickson, in accordance with the powers vested in her under the rules of the Board, is authorized to act on behalf of the Utah State Board of Education in making decisions and signing documents. Both organizations mutually acknowledge that they have sufficient legal capacity to enter into this Memorandum of Understanding. Purpose of the Agreement The Ministry and the Board of Education, hereinafter referred to as the ""Signatories"", have agreed as follows: Recognizing the importance of the English and Spanish languages, both as a means of communication between individuals as well as countries, and of the valuable role that they play in the exchange of ideas in the fields of education, economics, science and culture; Equally determined to strengthen ties between the citizens ofthe Kingdom of Spain and the State of Utah and willing to cooperate in the endeavors that both administrations are dedicating to the design of educational models for this century, of which interculturalism will be an essential element; the Signatories will seek to promote collaborative opportunities that both organizations can offer in the field of education. Both Signatories STATE: The Ministry is responsible for promoting cooperative actions and international relations in the field of education, in coordination with the Ministry ofl Foreign Affairs, European Union and Cooperation. That the Board is responsible for pursuing and implementing advances that will enhance student performance and ultimately generate the kind of educated, highly skilled workforce that will bring further and improved jobs to the state of Utah. 1",243,More than once
Utah,Utah_15.json,3,"Agreement # USBE230006MOU Utah State Board of Education GOBIERNO DEE ESPANA DEE MINISTERIO EDUCACION YFORMACIONE PROFESIONAL 3. Economic Obligations The expenses that may stem from the implementation of this memorandum will be subject to the yearly budgetary availability of the Signatories, in accordance to the laws and regulations of the respective Signatories and are non-binding. 4. Evaluations, Monitoring and Observation of the Memorandum a. So as to monitor, supervise, and observe the fulfilment of this memorandum and the commitments undertaken by the Signatories, a committee may be set up with equal number of representatives from each of the Signatories, appointed by the Board and the Ministry, respectively. The committee shall meet at the request of either party. b. Any disputes regarding the interpretation and implementation ofthis Memorandum that may perhaps arise, will be resolved by consulting and conversations between the Signatories, and may also be resolved by the said committee. 5. Legal Nature and Governing Law This memorandum is not legally binding nor is it subject to International Law. 6. Duration a. This memorandum is effective from the date of its signature and has a duration of four years and will be renewed for a period of up: to four additional years by express agreement ofthe signatories. b. This memorandum may be annulled by either party provided that at least a three-month written notice is given. C. During the term of the memorandum, the possible provisions for its amendment and/or improvement may be adjoined when agreed upon in writing by both Signatories. Either signatory may recommend future modifications in writing that will only go into effect once said modifications or amendments are signed by both parties. 3",243,More than once
Utah,Utah_15.json,4,"Agreement # USBE230006MOU Utah State Board of Education GOBIERNO DEE ESPANA DEE MINISTERIO EDUCACION YFORMACIONI PROFESIONAL IN WITNESS THEREOF, this Memorandum is signed four times, two copies in English and two in Spanish, all being legally valid. Each signatory will hold a copy ofi the Agreement in each language. Signed in on this day of. 2022 Representing the Utah State Board of Representing the Ministry of Education and Education Vocational Training of the Kingdom of Spain FERNANDEZ GONZALEZ Digitallys GONZALEZJ signed JESUS by FERNANDEZ DNI JESUS - DNI 05156863X 05156863X Date:: 2022.10.10 09:19:16. -04'00' Dr. Sydnee Dickson Dr. Jesus Fernândez Gonzalez Superintendent of Public Instruction Counselor of Education 4",243,More than once
Arizona,Arizona_2.json,4,"2.2.3. Support during the Authorisation process, including the allocation of Authorisation staff to consider the application that are knowledgeable about financial innovation in their respective markets. This may also include implementation of a specialised process for Innovator Businesses; 2.2.4. A point of contact for assistance after an Innovator Business is Authorised. 3. Purpose 3.1. The purpose of this Cooperation Agreement is to provide a framework for cooperation between the Parties. The framework centres on a referral mechanism which will enable the Parties to refer Innovator Businesses between themselves. It also sets out how the Parties plan to share and use information regarding innovation in their respective markets. 4. Principles 4.1. The Parties intend to provide the fullest possible mutual assistance to one another within the terms of this Cooperation Agreement. This Cooperation Agreement operates subject to the domestic laws and Regulations of each Party and does not modify or supersede any laws or regulatory requirements in force in, or applying to, both markets. This Cooperation Agreement sets forth a statement of intent and accordingly does not create any enforceable rights, and is not legally binding. 5. Scope Referral mechanism 5.1. The Parties may refer to each other Innovator Businesses that would like to operate in the other's market. 5.2. Referrals will be made in writing, and should include non-supervisory related information demonstrating that the Innovator Business seeking to operate in the market supervised by the Receiving Party meets, or would meet, the Referring Party's Criteria for Support. 5.3. Upon obtaining updated contact information from Innovator Businesses, the Referring Party should provide such updated information to the Receiving Party. 5.4. The Criteria for Support includes the following: 5.4.1. The Innovator Business should offer innovative financial products or services that benefit the consumer, investor and/or industry; and 2",244,More than once
Arizona,Arizona_3.json,4,"3. Purpose 3.1. The purpose of this Cooperation Agreement is to provide a framework for cooperation between the Parties. The framework focuses on creating a referral mechanism to enable the Parties to refer Innovator Businesses between themselves. It also sets out how the Parties may share and use information regarding innovation in their respective markets. 4. Principles 4.1. The Parties intend to provide the fullest possible mutual assistance to one another within the terms of this Cooperation Agreement. This Cooperation Agreement operates subject to the domestic laws and Regulations of each Party and does not modify or supersede any laws or regulatory requirements in force in, or applying to, both markets. This Cooperation Agreement sets forth a statement of intent and accordingly does not create any enforceable rights, and is not legally binding. 5. Scope Referral mechanism 5.1. The Parties may refer to each other Innovator Businesses seeking to operate in the other's market. 5.2. Referrals must be in writing and should include non-supervisory related information demonstrating that the Innovator Business seeking to operate in the market supervised by the Receiving Party meets, or would meet, the Referring Party's Criteria for Support. 5.3. Upon obtaining updated contact information from Innovator Businesses, the Referring Party should provide such updated information to the Receiving Party. 5.4. The Criteria for Support includes the following: 5.4.1. The Innovator Business should offer innovative financial products or services that benefit the consumer, investor and/or industry; and 5.4.2. The Innovator Business should demonstrate that they have conducted sufficient background research on Regulations as it might apply to them. 5.5. Following referral, the Receiving Party should offer support to the Innovator Business in accordance with paragraph 2.2 above. 5.6. The Referring Party acknowledges that an Innovator Business benefiting from the Receiving Party's assistance during the pre-Authorization phase may or may not meet the requirements for Authorization in the market supervised by the Receiving 3",244,More than once
Arizona,Arizona_3.json,5,"Party, and that in providing assistance, the Receiving Party is not expressing an opinion about whether an Innovator Business will ultimately meet the requirements for Authorization in the market supervised by the Receiving Party. Potential joint innovation projects 5.7. The Parties undertake to consider participating in joint innovation projects on the application of key technologies such as digital and mobile payments, blockchain and distributed ledgers, big data, API, and other areas of new technologies. Information sharing 5.8. The Parties undertake, subject to applicable domestic laws and Regulations of each Party, to share non-supervisory related information about innovations in financial services in their respective markets, where appropriate. This may include, but is not limited to: 5.8.1. Emerging market trends and developments (including use of new technologies); and 5.8.2. Regulatory issues pertaining to innovation in financial services. 5.9. The Parties undertake, subject to applicable domestic laws and Regulations of each Party, and paragraph 6.2 of this Cooperation Agreement, to share further non- supervisory related information on an Innovator Business which has been referred to a Receiving Party for support by a Referring Party (including the nature of the support to the Innovator Business by the Referring Party). 5.10. The Parties should notify each other of any material changes to the other Party's Criteria for Support. 6. Confidentiality & Permissible Uses 6.1. Any information disclosed by one Party to the other Party under paragraphs 5.1 to 5.10, should be treated by the other Party as confidential information. 6.2. Information about an Innovator Business included in a referral under paragraphs 5.1 to 5.5 and shared under paragraph 5.9 should be sent to a Receiving Party only ifthe Innovator Business consents to that disclosure. 6.3. A Receiving Party should use information about a referred Innovator Business only for the purpose of providing support to the referred Innovator Business through the Receiving Party and ensuring compliance with the law of the market supervised by the Receiving Party. 6.4. The Parties should use any information disclosed to it by the other Party only for the purposes for which the information was disclosed, unless the other Party consents to other uses. 4",245,More than once
Arizona,Arizona_2.json,5,"5.4.2. The Innovator Business should demonstrate that they have conducted sufficient background research on Regulations as it might apply to them. 5.5. Following referral, the Receiving Party should offer support to the Innovator Business in accordance with paragraph 2.2 above. 5.6. The Referring Party acknowledges that an Innovator Business benefiting from the Receiving Party's assistance during the pre-Authorisation phase may or may not meet the requirements for Authorisation in the market supervised by the Receiving Party, and that in providing assistance, the Receiving Party is not expressing an opinion about whether an Innovator Business will ultimately meet the requirements for Authorisation in the market supervised by the Receiving Party. Potential joint innovation.projects 5.7. The Parties undertake to consider participating in joint innovation projects on the application ofkey technologies such as digital and mobile payments, blockchain and distributed ledgers, big data, API, and other areas of new technologies. Information sharing 5.8. The Parties undertake, subject to applicable domestic laws and Regulations of each Party, to share non-supervisory related information about innovations in financial services in their respective markets, where appropriate. This may include, but is not limited to: 5.8.1. Emerging market trends and developments (including use of new technologies); and 5.8.2. Regulatory issues pertaining to innovation in financial services. 5.9. The Parties undertake, subject to applicable domestic laws and Regulations of each Party and paragraph 6.2 of this Cooperation Agreement, to share further non- supervisory related information on an Innovator Business which has been referred to a Receiving Party for support by a Referring Party (including the nature of the support to the Innovator Business by the Referring Party). 5.10. The Parties should notify each other of any material changes to the other Party's Criteria for Support. 6. Confidentiality & Permissible Uses 6.1. Any information disclosed by one Party to the other Party under paragraphs 5.1 to 5.10, should be treated by the other Party as confidential information. 6.2. Information about an Innovator Business included in a referral under paragraphs 5.1 to 5.5 and shared under paragraph 5.9 should be sent to a Receiving Party only ifthe Innovator Business consents to that disclosure. 3",245,More than once
