id,propaganda,his_propaganda
114279804302912092,Call,"""No"""
114279756371714617,Call,"""No"""
114277584789134714,Call,"""No"""
114277430639309106,Attack on reputation,No
114275996140818073,No,"""No"""
114275636283855793,No,"""No"""
114275127994954369,No,"""No"""
114275114958079107,No,"""No"""
114274050526883988,Call,No
114270538820142872,Call,No
114269214484216882,No,No
114268044617916583,Call,"""No"""
114268708154085693,Call,No
114268668984265677,Justification,"""No"""
114266599439835683,Call,No
114265988202750791,Call,"""No"""
114265493906125093,Distraction,"""No"""
114265460175109325,Call,"""No"""
114265353051503359,Call,"""No"""
114265284182327245,Call,"""No"""
114265268833712885,Distraction,No
114264713687236941,No,"""No"""
114264667777137553,No,"""No"""
114264549657133828,Attack on reputation,"""No"""
114263461013940328,Attack on reputation,No
114263386262728170,No,No
114263052221266871,Attack on reputation,"""No"""
114263050632843712,Call,"""No"""
114263048748701626,Call,No
114263022222641123,No,"""No"""
114259778682053280,No,"""No"""
114259775317961958,No,No
114259773249991583,No,"""No"""
114259546197388041,No,"""No"""
114259540217373057,No,"""No"""
114259534733735170,No,"""No"""
114259522932730072,No,No
114258406263396157,No,No
114258384664012595,Distraction,No
114258064484137647,Attack on reputation,No
114258062336428979,Call,"""No"""
114258061899987431,Call,No
114246747590580179,Call,"""No"""
114246745942405963,Call,"""No"""
114254057682596962,Call,No
114254009723637368,Justification,No
114254008984567465,Attack on reputation,"""No"""
114253819551160329,Attack on reputation,No
114253297744744441,No,No
114253205784550890,Distraction,No
114251978476715796,Call,"""No"""
114218289740828060,Attack on reputation,"""No"""
114218246134659755,Attack on reputation,No
114251714651932084,Attack on reputation,No
114247551865595874,Call,No
114247113203989919,No,"""No"""
114242038889809702,Call,"""No"""
114241663757084870,No,"""No"""
114241662387997605,No,No
114241348699704594,Call,No
114241290783152484,No,"""No"""
114240691141784921,Call,No
114240434953893474,Call,No
114240331718900060,"""Attack on reputation""","""No"""
114235745233828789,Call,"""No"""
114235616565301548,Call,No
114235110191857080,Justification,No
114235104036085271,Justification,No
114235097919072113,Call,No
114235092758869964,Distraction,No
114231822509743693,No,"""No"""
114235085105377425,Simplification,No
114234742770558412,Attack on reputation,No
114234717792857736,Attack on reputation,"""No"""
114234393336690404,Distraction,No
114234217151169492,Call,"""No"""
114232829948632918,Call,"""No"""
114232783362562355,Call,No
114232752130631453,Call,"""No"""
114232682702493359,Attack on reputation,No
114232557831108561,Attack on reputation,No
114231606967578813,Call,No
114231537224620218,Call,"""No"""
114231437487201538,Call,No
114231406967175939,Call,"""No"""
114231406031813856,Call,No
114231401205332854,Call,"""No"""
114231372872784481,Justification,No
114231344319625636,Call,"""No"""
114229523619700148,No,"""No"""
114229504694054019,No,"""No"""
114229498690890665,Call,No
114229482069423709,No,"""No"""
114229474924378451,No,"""No"""
114224889588578190,Justification,No
114224857723072168,Call,No
114224841459970407,Justification,"""No"""
114224828669645176,Justification,No
114224810565767895,No,"""No"""
114223777905731606,Call,No
114223545860504889,No,"""No"""
114223538174281137,Justification,"""No"""
114220551919023201,Call,"""No"""
114220275060496331,No,"""No"""
114220273052874483,No,"""No"""
114219993599274000,Call,"""No"""
114219231809224627,Call,No
114217959835325082,Call,"""No"""
114217914259825110,Attack on reputation,No
114217913229258108,Justification,No
114217184366735434,Call,No
114217181247493951,Call,No
114216908831612177,Justification,"""No"""
114216818341119193,Simplification,"""No"""
114215732492267429,No,"""No"""
114215433044457113,Attack on reputation,No
114214801561710989,Attack on reputation,"""No"""
114214658359777536,Attack on reputation,"""No"""
114214565824374410,Attack on reputation,No
114212946787400937,Attack on reputation,"""No"""
114212560131813236,Attack on reputation,"""No"""
114212473050636851,Call,"""No"""
114212465033291057,Call,No
114212444347354110,Call,No
114212436865389622,Call,"""No"""
114212434987437462,Call,No
114208486518221446,"""Attack on reputation""","""No"""
114205890583765400,Call,No
114205681569837036,No,No
114203564650249629,Attack on reputation,No
114202472547749311,No,"""No"""
114202797666318443,No,No
114200922863784784,No,"""No"""
114200803076709113,Call,"""No"""
114200783339413306,No,"""No"""
114194879718374915,No,"""No"""
114200313009802638,Call,No
114200269495299138,Distraction,"""No"""
114200244380161257,Attack on reputation,No
114200175082806882,Attack on reputation,"""No"""
114198370343993836,Distraction,"""No"""
114198218638202475,Call,No
114198186465713235,Attack on reputation,No
114197257776642416,Attack on reputation,"""No"""
114197120302143482,Call,"""No"""
114197092205719557,Attack on reputation,No
114197044617921519,Justification,No
114196857285570492,No,"""No"""
114196247731494277,Call,"""No"""
114195442142009895,No,"""No"""
114195410721793973,Call,"""No"""
114192326899482441,Call,No
114191995411774907,No,"""No"""
114191290196334140,Call,No
114190974188613740,Justification,No
114190903570658626,Distraction,No
114190845050387383,No,"""No"""
114190686109079519,Attack on reputation,"""No"""
114190677393220882,Call,"""No"""
114190461039179793,No,"""No"""
114190418201271249,Justification,"""No"""
114190404566893251,No,"""No"""
114190382041616797,Call,"""No"""
114190373080951632,Call,"""No"""
114190340053945046,No,"""No"""
114190034933659125,Distraction,"""No"""
114189841352600682,No,No
114187132592852427,Call,"""No"""
114187128423651010,Distraction,No
114186752614351182,No,"""No"""
114186711043337111,No,No
114186559522815802,Call,"""No"""
114186524474998333,No,"""No"""
114186510410903319,No,No
114186496532193203,No,"""No"""
114186492445515371,No,"""No"""
114186013670599563,Distraction,"""No"""
114184931453780675,Call,No
114183576937425149,Attack on reputation,"""No"""
114180199351008084,Distraction,No
114180129350673750,Distraction,No
114180060627046678,Attack on reputation,No
114180054723679623,Attack on reputation,"""No"""
114179895802766275,Call,"""No"""
114179869587194428,Call,No
114179860762359782,Call,No
114179858983072823,Justification,"""No"""
114179857581963138,Call,No
114179738803054417,No,"""No"""
114179081339591399,Call,No
114178483249053992,Attack on reputation,Geopolitical Framing
114178204850237517,Justification,No
114178193987078011,No,"""No"""
114178181337460841,Distraction,No
114176199348948643,No,"""No"""
114175908922736427,Attack on reputation,No
114175905527380199,No,"""No"""
114175855340997773,Call,"""No"""
114174243289152293,Call,No
114173862724361939,Attack on reputation,No
114173619031149739,No,"""No"""
114167886343462616,Justification,"""No"""
114167864888304754,Call,Geopolitical Framing
114167524244753377,Attack on reputation,No
114164024901387974,Call,No
114163546048177560,No,"""No"""
114162763549195233,Call,"""No"""
114162747519761407,Call,No
114162742656201560,Call,"""No"""
114162735584978065,Attack on reputation,No
114162728799436840,Attack on reputation,No
114162725547256622,No,No
114162722006073409,Call,No
114162711308747922,Justification,"""No"""
114162707211212885,Call,"""No"""
114161039436456514,Distraction,No
114161025000723427,No,No
114160764726726796,Call,"""No"""
114160550238908846,Attack on reputation,No
114156036814880330,Call,"""No"""
114155442275720067,No,"""No"""
114155282989654298,Call,"""No"""
114155230513269064,Attack on reputation,"""No"""
114155003492555395,Justification,No
114154923764886136,Attack on reputation,"""No"""
114151434816736382,Justification,"""No"""
114151328220491045,No,"""No"""
114151300866147161,No,"""No"""
114151280603984689,No,"""No"""
114151269304041473,Call,"""No"""
114151257383811463,Justification,No
114151244153727055,Justification,No
114151034882857858,Call,"""No"""
114151015090831669,Justification,No
114150971128693981,Call,"""No"""
114150779950233754,Justification,No
114150679862041475,Justification,No
114150178416032160,No,"""No"""
114149845661093099,Call,"""No"""
114147788974149994,Distraction,"""No"""
114146381629892800,Call,"""No"""
114145975409380484,No,"""No"""
114145974744723188,No,"""No"""
114145974393951612,No,"""No"""
114145653738723042,Justification,"""No"""
114145621000876629,Call,"""No"""
114145611018414576,Justification,"""No"""
114145604547078768,Call,"""No"""
114145595237667373,Justification,No
114144896693695214,Attack on reputation,"""No"""
114144501101999196,Distraction,No
114144217763824399,Call,No
114144180393726960,Call,No
114141854575248527,Call,"""No"""
114141631976318293,Attack on reputation,No
114141541711427635,No,"""No"""
114141533823019998,Attack on reputation,"""No"""
114140437287253298,Call,"""No"""
114140426339072409,No,"""No"""
114140402532391912,No,"""No"""
114140367932686103,No,"""No"""
114139222625284782,Call,No
114135887529701366,Attack on reputation,"""No"""
114135672415463032,Call,"""No"""
114135406628804244,Call,"""No"""
114135400416790297,Attack on reputation,"""No"""
114135394676135924,Call,"""No"""
114135388919019484,Attack on reputation,"""No"""
114135383571986279,Simplification,"""No"""
114135377964485025,Distraction,"""No"""
114135068157531979,Call,No
114132050804394743,Call,No
114129217070412961,Call,"""No"""
114128213945115106,Call,"""No"""
114124513631913892,Distraction,No
114124499360504090,Call,No
114124071552960368,Attack on reputation,No
114124070435213204,Call,No
114124069701923303,Justification,"""No"""
114124068976645988,No,"""No"""
114124064191342023,No,"""No"""
114124063031303446,No,"""No"""
114123139960689685,No,"""No"""
114112430549537723,Call,No
114122976607379542,No,"""No"""
114121736384220932,Justification,No
114121576367163341,Call,No
114121529754059509,Call,No
114117008305421663,Call,No
114116432894994278,No,"""No"""
114116271026986660,Attack on reputation,"""No"""
114116116851075814,Call,"""No"""
114113510529624746,Attack on reputation,No
114112621570651215,Call,"""No"""
114112412110386906,Distraction,No
114112015891353323,Call,No
114111166145299229,Justification,No
114111155189097825,Attack on reputation,No
114105388432604284,Distraction,No
114104810698249053,Call,"""No"""
114104687765298529,Distraction,"""No"""
114104167452161158,Call,No
114100137738780445,No,"""No"""
114099930171583950,Call,No
114099924838350231,Simplification,No
114099480566604857,Attack on reputation,No
114099009721475492,Distraction,"""No"""
114098542644386176,Call,"""No"""
114098529870362771,Attack on reputation,No
114096106742782827,No,"""No"""
114096104536926329,Distraction,No
114096103832487629,Attack on reputation,"""No"""
114094872007717497,Call,"""No"""
114093946326587357,No,"""No"""
114093526901586124,Call,"""No"""
114093819842100196,No,"""No"""
114093323833055090,Call,"""No"""
114088564162922800,Attack on reputation,"""No"""
114088245950849883,No,"""No"""
114087978846952770,No,"""No"""
114087957034260563,Distraction,"""No"""
114087937627204152,Simplification,"""No"""
113900991727592285,Distraction,"""No"""
113873210284816215,Call,"""No"""
114085325641437111,No,No
114084241095787137,No,No
114082877976878390,Attack on reputation,No
114079208701433194,Attack on reputation,"""No"""
114079187160409658,Justification,No
114079183960044080,Justification,No
114079183066806657,Justification,"""No"""
114078375125204326,Attack on reputation,"""No"""
114077558611438250,Call,"""No"""
114076153524132682,Call,No
114072703621092444,Attack on reputation,No
114072306556819108,No,"""No"""
114071896747776859,No,No
114071893306050761,Attack on reputation,No
114071877790872450,Call,"""No"""
114071862189521640,Distraction,"""No"""
114071853044146528,Justification,"""No"""
114071839130050988,Simplification,"""No"""
114071774104516883,Call,No
114070882108433827,Call,"""No"""
114070612892953565,Distraction,"""No"""
114070572392915582,Call,No
114070560562637397,Call,"""No"""
114070458705554001,Call,"""No"""
114070390620884698,Call,No
114070315739588346,Attack on reputation,"""No"""
114070198401820729,Call,"""No"""
114070190082477156,No,No
114070166370664178,Call,"""No"""
114070115148185478,Call,"""No"""
114070038526458197,No,No
114069904344598839,Call,"""No"""
114068081809400335,Call,No
114068079034540790,No,"""No"""
114067643034401716,No,"""No"""
114067029529937308,No,No
114067028336826956,Call,No
114066731592358108,Call,"""No"""
114066002055877279,No,"""No"""
114065168236809535,Call,"""No"""
114062254652077484,Call,No
114061455929909984,No,"""No"""
114061816777959152,Call,No
114060909744642044,Justification,No
114060903128542394,Call,No
114060603767862225,Call,"""No"""
114059930426328863,Justification,"""No"""
114059888811732826,No,"""No"""
114059004456970017,Justification,"""No"""
114058814859681967,Call,"""No"""
114057798709965917,Call,No
114047677181856301,Call,No
114047709471578461,Attack on reputation,No
114054706390970120,Call,No
114055226421032415,Attack on reputation,No
114056351439814038,Call,"""No"""
114056317037035302,Call,No
114056934528746786,Attack on reputation,No
114054922887831676,Call,"""No"""
114056119584695591,Call,"""No"""
114055478149078818,No,"""No"""
114055134407375955,Call,"""No"""
114050109943745892,Call,No
114050070794885064,Call,No
114047738854261552,Call,"""No"""
114047718263615731,Distraction,"""No"""
114047636346854246,Call,"""No"""
114047631828196314,Call,"""No"""
114044712489265353,Justification,"""No"""
114043050123491219,Simplification,"""No"""
114042789770444354,No,"""No"""
114042361686358877,Call,"""No"""
114039851969084184,No,"""No"""
114039609968152672,No,"""No"""
114036421460956478,Call,No
114038780132459435,Call,No
114038745707654586,Call,No
114038732409625780,Justification,No
114037064920225344,No,"""No"""
114037059111172681,No,"""No"""
114037057115534717,No,"""No"""
114036638899167319,Call,"""No"""
114036341536036183,No,"""No"""
114033884590103594,Simplification,"""No"""
114033795602933835,No,"""No"""
114033793193279235,No,"""No"""
114033791415966702,Manipulative wording,"""No"""
114033787788514942,No,No
114033427089061668,Justification,No
114031332924234939,Attack on reputation,No
114033082612679343,Call,"""No"""
114033020482640722,No,"""No"""
114032992368318528,Call,No
114032908590425164,Call,"""No"""
114032082899254855,Call,"""No"""
114031015354735395,Call,No
114030926604297056,No,No
114030920799468684,No,"""No"""
114027770237892482,Call,"""No"""
114027416979768016,Call,"""No"""
114027416242272061,Distraction,"""No"""
114025028025455053,Call,No
114022760519424165,No,No
114020008419550279,Distraction,"""No"""
114019501223546266,Call,No
114015585700941084,Call,"""No"""
114015582241142234,Call,No
114015581630558522,Call,"""No"""
114015170610585841,No,"""No"""
114015154260594234,Call,"""No"""
114015151894861058,Call,"""No"""
114015151574566832,No,"""No"""
114014567906020636,No,No
114009179225169296,Justification,"""No"""
114009175266247925,Call,No
114009160733381255,No,"""No"""
114009150374933861,No,"""No"""
114009148192546807,No,"""No"""
114009143193104317,Call,"""No"""
114007874648160437,No,No
114007859463769499,Distraction,No
114004160299941382,No,No
114004158227642314,No,No
114004152174148558,No,"""No"""
114004145997692054,No,No
114003528364588018,Justification,"""No"""
114000082796162721,No,"""No"""
114000079822145063,No,"""No"""
113998953188726976,Call,"""No"""
113998503090044390,Distraction,"""No"""
113998250121701192,Call,No
113996895642654410,Call,No
113996433848678436,Call,No
113996410955252842,Call,"""No"""
113996386971796071,Call,"""No"""
113996222032466903,Attack on reputation,"""No"""
113992617804848860,No,"""No"""
113992264519415084,Call,"""No"""
113991956474899296,Call,No
113991292104953657,No,"""No"""
113991088208672350,Call,"""No"""
113991086021543780,Distraction,No
113991030846598649,Call,"""No"""
113988982619953735,No,No
113986682230247774,"""Attack on reputation""","""No"""
113986673152923628,Call,No
113986285138546896,Justification,"""No"""
113986279826269375,Call,No
113985962341531654,Call,"""No"""
113985896471994837,Call,"""No"""
113985863713180341,No,"""No"""
113985514628145258,Call,"""No"""
113985325416343873,Distraction,"""No"""
113985130949178184,Call,"""No"""
113984933641128955,Justification,No
113984838325525572,Attack on reputation,No
113977800577837538,Call,No
113982212590048164,Call,"""No"""
113982206998719178,No,"""No"""
113982202515178648,Call,"""No"""
113981872435350592,Call,"""No"""
113981387327065544,Call,No
113980530501984308,Call,"""No"""
113980323612614595,No,"""No"""
113980014678337654,No,"""No"""
113980013020158273,Attack on reputation,"""No"""
113977651409141894,Distraction,"""No"""
113977646169606601,Distraction,"""No"""
113977224933701762,Call,"""No"""
113975698199969182,Call,No
113975695512840158,Call,"""No"""
113974252831717932,Call,"""No"""
113974251046470821,Call,"""No"""
113969768086301747,Call,No
113968248204804564,Call,No
113968217842034212,Distraction,"""No"""
113966421487800920,No,"""No"""
113965169045323865,Attack on reputation,"""No"""
113964964253376658,Call,No
113964959500715895,Call,No
113964402116790805,Call,"""No"""
113963246096886557,Call,"""No"""
113963121926787410,Attack on reputation,"""No"""
113963085497636545,Attack on reputation,No
113963076107713671,Call,"""No"""
113962763765213252,Call,"""No"""
113962698098343227,Call,"""No"""
113959430611091391,No,"""No"""
113959429103008524,No,"""No"""
113959420733046049,No,"""No"""
113959378194447457,Justification,"""No"""
113959376894602189,No,"""No"""
113959311791400230,No,No
113959311319434685,Call,No
113958047997367769,Justification,"""No"""
113958043346651690,Justification,"""No"""
113956778707659340,Call,No
113956721204228037,Call,No
113956631326391344,Attack on reputation,No
113955337256027963,No,"""No"""
113955137991232105,Distraction,"""No"""
113954610000174807,Justification,No
113953424718890288,Call,"""No"""
113953380137889976,Call,No
113953378000128712,Distraction,No
113952325584416831,Justification,"""No"""
113952321517471694,Call,"""No"""
113950996936674770,Call,No
113950912959049223,Call,No
113950850150588744,Call,"""No"""
113946642879077926,No,No
113946130240319294,Simplification,No
113943147684253813,Call,"""No"""
113943087759847311,Call,"""No"""
113942916893223583,Call,"""No"""
113942595408214881,Attack on reputation,No
113942594933209212,Justification,No
113942439882594659,Call,No
113942323439724379,Attack on reputation,No
113942189236610107,Call,No
113940711907400754,Justification,No
113940352024494275,Distraction,"""No"""
113864483648833997,Call,No
113936920653240968,Attack on reputation,No
113936897719370915,Call,No
113936851614563699,Call,No
113936759417845784,Call,"""No"""
113936675328110177,Call,"""No"""
113867733900556569,Call,"""No"""
113866456057970743,Distraction,"""No"""
113862636980205403,Call,No
113934520197790682,Distraction,No
113934450227067577,Call,No
113929767736564719,Call,No
113931196721633756,Call,"""No"""
113931044424714413,Justification,Geopolitical Framing
113929394841474581,Call,No
113928759847321475,Call,No
113928743830963167,Distraction,"""No"""
113926164813266216,No,No
113925824938962217,Call,"""No"""
113925800748181952,Call,No
113925656710541132,Justification,"""No"""
113925591427889253,Distraction,No
113923147334338299,Simplification,"""No"""
113923125872343340,Call,"""No"""
113923092165404082,No,"""No"""
113923004856753416,Distraction,"""No"""
113920366067218393,Call,No
113918417817363879,Justification,No
113918402678637852,Justification,"""No"""
113918387910784054,Call,No
113917721798012197,Call,No
113915624224794529,Call,"""No"""
113915617049801010,Distraction,No
113914469333231777,Call,"""No"""
113913720574106648,Distraction,No
113913032836526850,Call,"""No"""
113909331257027026,Call,"""No"""
113909188940119917,Call,No
113908670949354923,Distraction,No
113908666572035035,Call,No
113907637484810162,Call,"""No"""
113906848441608708,Call,"""No"""
113906705175756002,Attack on reputation,"""No"""
113904028349476462,Distraction,No
113903630433895227,Call,"""No"""
113898278629423148,No,"""No"""
113898263726281638,Call,"""No"""
113898250054290578,Call,"""No"""
113898174546866337,Call,"""No"""
113897833433874090,Call,No
113897618055963806,Call,"""No"""
113896215318757362,Call,"""No"""
113896658711691006,Call,"""No"""
113896070273857964,Attack on reputation,"""No"""
113892028555891611,Call,"""No"""
113891977496753674,No,No
113891965069994650,No,"""No"""
113891387800300337,Call,No
113891875170815980,Call,No
113891610231810742,Call,No
113891609516360925,Call,"""No"""
113891479358660000,Call,"""No"""
113891423260527462,Distraction,No
113890894680713957,Call,"""No"""
113889592064713630,Call,"""No"""
113890550355345408,Call,"""No"""
113889553768426019,No,"""No"""
113883310559125722,Call,No
113887487731381945,Attack on reputation,No
113886755513227722,Call,"""No"""
113885585200862094,Call,"""No"""
113885433070959220,Justification,"""No"""
113884268951413821,Call,"""No"""
113884264222871038,No,"""No"""
113883512938932504,Call,"""No"""
113878119879850620,Attack on reputation,"""No"""
113874843045385307,Call,"""No"""
113874811205486989,Justification,"""No"""
113874738288379518,No,"""No"""
113874737440816090,No,"""No"""
113874735766176608,Distraction,"""No"""
113873487944418855,No,"""No"""
113872782548137314,Call,No
113872615551477730,No,"""No"""
113870397327465225,Attack on reputation,No
113869112741612092,Call,No
113869048176700070,No,No
113864081449602768,No,No
113864085686273472,No,"""No"""
113864089464580753,No,"""No"""
113864093035671179,No,"""No"""
113864094989630069,No,"""No"""
113864097656984845,No,"""No"""
113864101869504722,No,"""No"""
113864112559510448,No,"""No"""
113864118604083125,No,"""No"""
113864127240286673,Call,No
113864692804149616,Call,No
