id,name,type
114515613065520300,United States,ORG
114515613065520300,Supreme Court,ORG
114515613065520300,Election,MISC
114515613065520300,Supreme Court,ORG
114515613065520300,MA,PER
114515613065520300,AMERIC,LOC
114511762010659631,Civil War,MISC
114511762010659631,Immigration Policy!,MISC
114511710554568353,United States,LOC
114511710554568353,Supreme Court,ORG
114511710554568353,Citizens,MISC
114511710554568353,United States of America,LOC
114511710554568353,United States of America,LOC
114511710554568353,World,LOC
114511710554568353,America,LOC
114511710554568353,Citizens,MISC
114511710554568353,Civil War,MISC
114511710554568353,Congress,ORG
114511710554568353,World,LOC
114511710554568353,Civil War,MISC
114511710554568353,Supreme Court of,ORG
114511710554568353,United States,LOC
114511710554568353,Civil War,MISC
114511710554568353,Congress,ORG
114511710554568353,Country,LOC
114511710554568353,South America,LOC
114511710554568353,World,LOC
114511710554568353,SL,LOC
114511710554568353,U. S. A,LOC
114511127013656727,Al Udeid Air Base,LOC
114511127013656727,Qatar,LOC
114507081704840744,R,LOC
114507081704840744,##iyadh,LOC
114507081704840744,Abu Dhabi,LOC
114507081704840744,Middle East,LOC
114503502008248477,Re,MISC
114503502008248477,Des,ORG
114503502008248477,##k,MISC
114503502008248477,Hayes Des,ORG
114503502008248477,##k,MISC
114503502008248477,Hayes,PER
114503502008248477,Victoria,LOC
114503502008248477,Statue of,MISC
114503502008248477,Liberty,ORG
114503502008248477,France,LOC
114503502008248477,Donald J,PER
114503502008248477,Trump,PER
114503502008248477,##T,ORG
114503502008248477,Trump,PER
114503502008248477,AMERICA,ORG
114503271564721427,Media,ORG
114503271564721427,America,LOC
114503286961115745,American,MISC
114503286961115745,MAGA,MISC
114503286961115745,America,LOC
114503273823248249,America,LOC
114503289790683514,America,LOC
114503282584841270,America,LOC
114503203859060399,Boeing,MISC
114503203859060399,United States Air Force,ORG
114503203859060399,Department of Defense,ORG
114503203859060399,Qatar,LOC
114503203859060399,Air Force,ORG
114503203859060399,One,MISC
114503203859060399,Boeing,ORG
114503203859060399,AMERIC,LOC
114502263160167723,Saudi Arabia,LOC
114501781259201749,Sean Hannity,PER
114501781259201749,FoxNews,ORG
114501759958997511,Europe,LOC
114501759958997511,China,LOC
114501759958997511,Too,PER
114501759958997511,Powell,PER
114501759958997511,America,LOC
114496851630865496,America,LOC
114496851630865496,American,MISC
114498083205032077,Joe Concha,PER
114498083205032077,Inside Trumps Big Beautiful Campaign,MISC
114498083205032077,Joe,PER
114498083205032077,Movement,ORG
114498083205032077,Iconic Moments,MISC
114498083205032077,Historic Election,MISC
114498083205032077,F,ORG
114498083205032077,##ake News,MISC
114497679502484164,Peace Officers Memorial Day,MISC
114497679502484164,Police Week,MISC
114497679502484164,Americans,MISC
114497218878772156,Jack Ciattarelli,PER
114497218878772156,America First,ORG
114497218878772156,NE,PER
114497218878772156,Jack,PER
114497218878772156,MA,ORG
114497218878772156,New Jersey,LOC
114497218878772156,Jack Ciattarelli,PER
114497218878772156,Trump Administration,ORG
114497218878772156,America First Age,MISC
114497218878772156,Jack,PER
114497218878772156,Southern,MISC
114497218878772156,Border,ORG
114497218878772156,Crime,MISC
114497218878772156,American Energy,ORG
114497218878772156,Second Amendment,MISC
114497218878772156,Jack,PER
114497218878772156,Republican,MISC
114497218878772156,Radical Left Democrats,MISC
114497218878772156,##l Election,MISC
114497218878772156,NO,PER
114497218878772156,Jack Ciattarelli,PER
114496961305632019,Country,LOC
114496961305632019,U. S,LOC
114496961305632019,A,LOC
114496961305632019,Supreme Court,ORG
114496961305632019,##ER,ORG
114495946485549840,Republicans,MISC
114495946485549840,"Tax, Energy, and Agriculture Committees",ORG
114495946485549840,B,ORG
114495946485549840,Republicans,MISC
114495946485549840,Jason Smith,PER
114495946485549840,Brett Guthrie,PER
114495946485549840,Glenn GT Thompson,PER
114495946485549840,America,LOC
114495946485549840,Democrats,MISC
114495946485549840,Democrat Amendment,MISC
114495946485549840,News,ORG
114495946485549840,Conference,MISC
114495946485549840,Price,MISC
114495946485549840,Most,MISC
114495946485549840,Nations Policy,MISC
114495946485549840,Middle East,LOC
114495946485549840,America,LOC
114495946485549840,Bill,MISC
114495946485549840,##utical,MISC
114495946485549840,Tariff,MISC
114495946485549840,G,MISC
114495946485549840,Golden Age of America,MISC
114495946485549840,AM,LOC
114495946485549840,##ERIC,ORG
114495828046526222,America,LOC
114495819579444373,United States,LOC
114495819579444373,Big Pharma,ORG
114495805003498315,Jay Bhattacharya,PER
114495805003498315,Trump,PER
114495789264464415,Kennedy,PER
114495789264464415,American,MISC
114495777170382544,Ed,PER
114495777170382544,##an Alexander,PER
114495777170382544,American,MISC
114494359849751984,E,MISC
114494359849751984,AM,MISC
114494359849751984,##ER,PER
114494359849751984,HAM,LOC
114494359849751984,##RE,MISC
114494359849751984,NE,MISC
114492082555622686,Defense Department,ORG
114492082555622686,Air Force,ORG
114492082555622686,One,MISC
114492082555622686,Crooked Democrats,MISC
114492082555622686,Dems,MISC
114492082555622686,World Class,MISC
114492082555622686,MA,ORG
114491949696762931,Martha Raditz,PER
114491949696762931,ABC Fake News,ORG
114491949696762931,Slopadopol,MISC
114491949696762931,Pope Leo,PER
114491949696762931,Donald Trump,PER
114491949696762931,Trump Der,MISC
114491949696762931,Catholic,MISC
114491949696762931,Bob I,PER
114491594957458207,Ed,PER
114491594957458207,##an Alexander,PER
114491594957458207,American,MISC
114491594957458207,United States,LOC
114491594957458207,Qatar,LOC
114491594957458207,Egypt,LOC
114491594957458207,AL,ORG
114491534347862682,Pre,ORG
114491534347862682,Drugs,ORG
114491534347862682,Pharmaceutical,ORG
114491534347862682,United States States of America,LOC
114491534347862682,MA,PER
114491534347862682,Pharmaceutical / Drug Companies,ORG
114491534347862682,Research and Development Co,ORG
114491534347862682,America,LOC
114491534347862682,Republican Party,ORG
114491534347862682,Democrats,MISC
114491534347862682,White House,LOC
114491534347862682,World,LOC
114491534347862682,AM,LOC
114491534347862682,United States,LOC
114491534347862682,United States,LOC
114490623566091525,T,MISC
114490604608562822,USA,LOC
114490604608562822,Election,MISC
114490604608562822,Democrats,MISC
114490277514269016,USA,LOC
114490277514269016,United,ORG
114490277514269016,States,LOC
114490277514269016,Supreme Court,ORG
114490277514269016,Electoral,ORG
114490277514269016,College,MISC
114490277514269016,Popular Vote,MISC
114490277514269016,AMERIC,ORG
114490093180275292,Putin,PER
114490093180275292,Russia,LOC
114490093180275292,Ce,MISC
114490093180275292,##ase Fire Agreement,MISC
114490093180275292,Ukraine,LOC
114490093180275292,Turkey,LOC
114490093180275292,Ukraine,LOC
114490093180275292,European,MISC
114490093180275292,U. S,LOC
114490093180275292,Ukraine,LOC
114490093180275292,Putin,PER
114490093180275292,Victory of World War ll,MISC
114490093180275292,United States of America,LOC
114486249003156970,AI,MISC
114487210304050642,Russia,LOC
114487210304050642,Ukraine,LOC
114487210304050642,USA,LOC
114487210304050642,Trade,MISC
114487190752990599,India,LOC
114487190752990599,Pakistan,LOC
114487190752990599,USA,LOC
114487190752990599,Kashmir,LOC
114487190752990599,God,PER
114487190752990599,India,LOC
114487190752990599,Pakistan,LOC
114487151591253235,India,LOC
114487151591253235,Pakistan,LOC
114487151591253235,USA,LOC
114487151591253235,Kashmir,LOC
114487151591253235,God,PER
114487151591253235,India,LOC
114487151591253235,Pakistan,LOC
114486066663976973,China,LOC
114486066663976973,Switzerland,LOC
114486066663976973,China,LOC
114486066663976973,U. S.,LOC
114486066663976973,China,LOC
114486066663976973,American,MISC
114484272669802796,MeT,MISC
114484272669802796,Crusade,MISC
114484272669802796,Let,PER
114484272669802796,##iti,PER
114484272669802796,##a James,PER
114484272669802796,##ege,MISC
114484272669802796,Ibrahim Khan,PER
114484269924159482,Trump,PER
114484269924159482,Three Steps to Economic Growth,MISC
114484265663388527,Scott Jennings,PER
114484265663388527,Patriot,MISC
114484265663388527,Great State of,LOC
114484265663388527,Kentucky,LOC
114484265663388527,A Revolution of Common Sense,MISC
114484265663388527,Ad,MISC
114484265663388527,Common Sense,MISC
114484265663388527,AM,LOC
114484265663388527,##ERIC,ORG
114484265663388527,Scott,PER
114484265663388527,100 Day Rally,MISC
114484265663388527,Michigan,LOC
114484265663388527,MA,ORG
114484265663388527,Trump Derang,MISC
114484265663388527,Loser,MISC
114484265663388527,CNN,ORG
114484265663388527,Scott,PER
114484265663388527,F,ORG
114484265663388527,##ake News,MISC
114484265663388527,Administration,ORG
114484265663388527,Scott,PER
114484265663388527,T,MISC
114484265663388527,Team Trump,MISC
114483405683675564,United States,LOC
114483405683675564,India,LOC
114483405683675564,Pakistan,LOC
114483405683675564,Common Sense,MISC
114480839195032975,Order,MISC
114480839195032975,America,LOC
114480087342467417,Congress,ORG
114480087342467417,Carol Miller,PER
114480087342467417,Great People,ORG
114480087342467417,West Virginia,LOC
114480087342467417,Carol,PER
114480087342467417,America First Age,MISC
114480087342467417,Congress,ORG
114480087342467417,Regulations,MISC
114480087342467417,U. S. A,LOC
114480087342467417,V,ORG
114480087342467417,American Energy,ORG
114480087342467417,Amendment,MISC
114480087342467417,Carol Miller,PER
114480048504802354,Riley Moore,PER
114480048504802354,America,MISC
114480048504802354,First,ORG
114480048504802354,People of,ORG
114480048504802354,West Virginia,LOC
114480048504802354,Congress,ORG
114480048504802354,Riley,PER
114480048504802354,Rule of Law,MISC
114480048504802354,Crime,MISC
114480048504802354,Second Amendment,MISC
114480048504802354,Riley Moore,PER
114480048117794658,Congress,ORG
114480048117794658,Virginia Foxx,PER
114480048117794658,North Carolina,LOC
114480048117794658,Congressional,MISC
114480048117794658,House Rules Committee,ORG
114480048117794658,Virginia,LOC
114480048117794658,America,MISC
114480048117794658,First,ORG
114480048117794658,Military and Veterans,ORG
114480048117794658,Second Amendment,MISC
114480048117794658,Virginia Foxx,PER
114480047403137321,Tim Walberg,PER
114480047403137321,Michigan,LOC
114480047403137321,Congressional,MISC
114480047403137321,House Education Committee,ORG
114480047403137321,Tim,PER
114480047403137321,Choice,ORG
114480047403137321,Children,ORG
114480047403137321,Parental Rights,ORG
114480047403137321,Tim,PER
114480047403137321,Crime,MISC
114480047403137321,V,ORG
114480047403137321,American Energy,ORG
114480047403137321,Second Amendment,MISC
114480047403137321,Tim Walberg,PER
114480045872688080,John Joyce,PER
114480045872688080,Pennsylvania,LOC
114480045872688080,Congressional,MISC
114480045872688080,Pennsylvania Federal Leadership Team,ORG
114480045872688080,John,PER
114480045872688080,Congress,ORG
114480045872688080,American Energy,ORG
114480045872688080,Military / Veterans,ORG
114480045872688080,Second Amendment,MISC
114480045872688080,John Joyce,PER
114480037543029538,Anna Paulina Luna,PER
114480037543029538,People,MISC
114480037543029538,Florida,LOC
114480037543029538,Congressional,MISC
114480037543029538,Anna,PER
114480037543029538,America First,ORG
114480037543029538,Patriot,MISC
114480037543029538,Second Amendment,MISC
114480037543029538,American Energy,ORG
114480037543029538,Anna Paulina Luna,PER
114480037543029538,MA,ORG
114478780390671313,Stephanie Ruh,PER
114478780390671313,Stephanie Ruh,PER
114478780390671313,United Kingdom,LOC
114478780390671313,British Airways,ORG
114478780390671313,Boeing,ORG
114478780390671313,Stephanie,PER
114478780390671313,MSDNC,ORG
114478780390671313,Voice of the Democrat Party,ORG
114478780390671313,Brian Roberts,PER
114478780390671313,AMERICA,ORG
114478777761818193,Keith Poole,PER
114478777761818193,New York Post,ORG
114478777761818193,China Ce,MISC
114478777761818193,##ntric,ORG
114478777761818193,Wall Street Journal,ORG
114478777761818193,Rupert,PER
114478777761818193,America,LOC
114478777761818193,China,LOC
114478160839858570,MSNBC,ORG
114478160839858570,Television,ORG
114478160839858570,Viola,MISC
114478160839858570,Democrat National Committee,ORG
114478129470076553,Fed,ORG
114478129470076553,Fake News Media,ORG
114477930037382424,Deal,MISC
114477701321152097,R,MISC
114477701321152097,Radical Left Democrat,MISC
114477701321152097,George Bush,PER
114477701321152097,Election,MISC
114477701321152097,Ross Perot,PER
114477701321152097,Election,MISC
114477701321152097,Republicans,MISC
114477628854583525,China,LOC
114477628854583525,Scott B,PER
114477610338144415,CH,ORG
114477610338144415,##INA,ORG
114477610338144415,OPEN,MISC
114477610338144415,USA,LOC
114474760680232575,Ed Martin,PER
114474760680232575,U. S.,LOC
114474760680232575,Department of Justice,ORG
114474760680232575,We,ORG
114474760680232575,##ization Working Group,ORG
114474760680232575,Ed,PER
114474760680232575,Biden Regime,MISC
114474760680232575,Ed,PER
114474584669905764,Jean,PER
114474584669905764,##ine Pirro,PER
114474584669905764,United States,LOC
114474584669905764,District of Columbia,LOC
114474584669905764,Jean,PER
114474584669905764,##ine,PER
114474584669905764,Westchester County,LOC
114474584669905764,New York,LOC
114474584669905764,Jean,PER
114474584669905764,Domestic Violence Bureau,ORG
114474584669905764,Pro,ORG
114474584669905764,##secutor ' s Office,ORG
114474584669905764,Jean,PER
114474584669905764,Fox News Show,MISC
114474584669905764,Justice,MISC
114474584669905764,Judge Jeanine,PER
114474584669905764,The Five,MISC
114474584669905764,Jean,PER
114474584669905764,State of,LOC
114474584669905764,New York,LOC
114474584669905764,Jean,PER
114474472707126728,Jason Simmons,PER
114474472707126728,North Carolina Republican Party,ORG
114474472707126728,Jason,PER
114474472707126728,Republican,MISC
114474472707126728,The Tar Heel State,MISC
114474472707126728,H,ORG
114474472707126728,Jason,PER
114474472707126728,North Carolina,LOC
114474472707126728,Jason Simmons,PER
114474472453521323,Josh McKoon,PER
114474472453521323,Republican Party of Georgia,ORG
114474472453521323,Josh,PER
114474472453521323,MA,ORG
114474472453521323,Georgia,LOC
114474472453521323,Republicans,MISC
114474472453521323,Josh McKoon,PER
114474472453521323,George Republican Party,ORG
114474471365155157,Julian,PER
114474471365155157,##ne Murray,PER
114474471365155157,Delaware Republican Party,ORG
114474471365155157,Julian,PER
114474471365155157,##ne,PER
114474471365155157,MA,ORG
114474471365155157,Elections,MISC
114474471365155157,America First Movement,ORG
114474471365155157,Julian,PER
114474471365155157,##ne Murray,PER
114474470666888173,Republicans,MISC
114474470666888173,Utah,LOC
114474470666888173,Elec,ORG
114474470666888173,##AS,MISC
114474470666888173,##TI,ORG
114474470666888173,Robert Axson,PER
114474470666888173,Republican Party,ORG
114474470666888173,Great State of,MISC
114474470666888173,Utah,LOC
114474470666888173,Mike Lee,PER
114474470666888173,Spencer Cox,PER
114474470666888173,Robert Axson,PER
114474470666888173,Utah Republican Party,ORG
114474470016240455,Ryan Mackenzie,PER
114474470016240455,America First,ORG
114474470016240455,Patriot,MISC
114474470016240455,Great People of Pennsylvania,ORG
114474470016240455,Congressional,MISC
114474470016240455,Congress,ORG
114474470016240455,Ryan,PER
114474470016240455,V,ORG
114474470016240455,American Energy,ORG
114474470016240455,Second Amendment,MISC
114474470016240455,Ryan Mackenzie,PER
114474469364898946,Tom Kean,PER
114474469364898946,People of,ORG
114474469364898946,New Jersey,LOC
114474469364898946,America First Age,MISC
114474469364898946,Tom,PER
114474469364898946,Border,MISC
114474469364898946,Crime,MISC
114474469364898946,Small Business,ORG
114474469364898946,American Energy,ORG
114474469364898946,Brave Military and Veterans,ORG
114474469364898946,Second Amendment,MISC
114474469364898946,Tom Ke,PER
114474468725706522,Tom Barrett,PER
114474468725706522,Wonderful People of Michigan,ORG
114474468725706522,Congressional,MISC
114474468725706522,Tom,PER
114474468725706522,Army,ORG
114474468725706522,##op,ORG
114474468725706522,Congress,ORG
114474468725706522,Enforcement,ORG
114474468725706522,V,ORG
114474468725706522,Second Amendment,MISC
114474468725706522,Tom Barrett,PER
114474468098464790,Rob Bresnahan,PER
114474468098464790,Pennsylvania,LOC
114474468098464790,Rob,PER
114474468098464790,American Dream,MISC
114474468098464790,Rob,PER
114474468098464790,Border,MISC
114474468098464790,Mi,MISC
114474468098464790,##nt Crime,MISC
114474468098464790,Second Amendment,MISC
114474468098464790,Rob Bresnahan,PER
114474467319531911,Nick Begich,PER
114474467319531911,Great People,MISC
114474467319531911,Alaska,LOC
114474467319531911,Nick,PER
114474467319531911,America First,ORG
114474467319531911,Drugs,MISC
114474467319531911,American,MISC
114474467319531911,Energy,ORG
114474467319531911,Amendment,MISC
114474467319531911,Nick Begich,PER
114474466584246331,Congress,ORG
114474466584246331,Jen Kiggans,PER
114474466584246331,Virginia,LOC
114474466584246331,Navy,ORG
114474466584246331,Jen,PER
114474466584246331,Congress,ORG
114474466584246331,Jen,PER
114474466584246331,American,MISC
114474466584246331,Energy,ORG
114474466584246331,Independence,MISC
114474466584246331,Second Amendment,MISC
114474466584246331,Jen Kiggans,PER
114474465286880800,Zach Nunn,PER
114474465286880800,Great People of Iowa,ORG
114474465286880800,Zach,PER
114474465286880800,Second Amendment,MISC
114474465286880800,Zach Nun,PER
114474464809294039,Mike Bost,PER
114474464809294039,Illinois,LOC
114474464809294039,Congressional,MISC
114474464809294039,U. S. Marine Corps,ORG
114474464809294039,House Veterans ' Affairs Committee,ORG
114474464809294039,Mike,PER
114474464809294039,Military,ORG
114474464809294039,Enforcement,ORG
114474464809294039,Second Amendment,MISC
114474464809294039,MA,PER
114474464809294039,AMERIC,LOC
114474464809294039,Mike Bost,PER
114474417554010988,United Kingdom,LOC
114474417554010988,United Kingdom,LOC
114474136794655068,Russia,LOC
114474136794655068,Ukraine,LOC
114474136794655068,U. S.,LOC
114474136794655068,U. S.,LOC
114474136794655068,United States of America,LOC
114474136794655068,Peace,MISC
114474136794655068,Russia,LOC
114474136794655068,Ukraine,LOC
114474136794655068,Europeans,MISC
114474136794655068,##ing Peace,MISC
114474136794655068,Peace Agreement,MISC
114474136573150113,Commerce,ORG
114474136573150113,Howard Lutnick,PER
114474136573150113,Biden / Harris,MISC
114474136573150113,Digital Equity Act,MISC
114474136573150113,Digital Equity Program,MISC
114473380014194441,Robert Francis Prevost,PER
114473380014194441,American,MISC
114473380014194441,Leo XIV,PER
114472802068018414,America,LOC
114472802068018414,"Fair, Open",MISC
114472802068018414,Deal,MISC
114472802068018414,Ally,ORG
114472802068018414,United Kingdom,LOC
114472802068018414,Trade Deal,MISC
114472802068018414,Liberation Day,MISC
114472802068018414,America,LOC
114472802068018414,National Security,ORG
114472802068018414,U. S.,LOC
114472802068018414,UK,LOC
114472802068018414,and,ORG
114472802068018414,Steel Trading Zone,MISC
114472802068018414,Ph,ORG
114472802068018414,##ceutical Supply Chain,ORG
114472802068018414,America,LOC
114472802068018414,America,LOC
114472802068018414,OPEN,MISC
114471776222344399,Biden Administration,ORG
114471776222344399,Pete B,PER
114471750357100883,Jerome Powell,PER
114471750357100883,Energy,ORG
114471750357100883,U. S,LOC
114471687266303772,Golden Age of America,MISC
114471661029075259,United Kingdom,LOC
114471661029075259,United States,LOC
114471661029075259,United Kingdom,LOC
114471661029075259,United Kingdom,LOC
114471558043712137,United States of America,LOC
114471558043712137,United Kingdom,LOC
114471558043712137,The Oval Office,LOC
114469488580251681,Big News Conference,MISC
114469488580251681,Oval,ORG
114469488580251681,Office,LOC
114469488580251681,MA,MISC
114468755257430424,"One, Big, Beautiful Bill",MISC
114468755257430424,Class Americans,MISC
114468755257430424,Main Street,LOC
114468755257430424,AMERIC,LOC
114468502752133916,Casey Means,PER
114468502752133916,United States of America,LOC
114468502752133916,Casey,PER
114468502752133916,MAHA,ORG
114468502752133916,Health and Human Services,ORG
114468502752133916,Robert F. Kennedy,PER
114468502752133916,Jr,PER
114468502752133916,Age,MISC
114468502752133916,Ch,MISC
114468502752133916,##ronic Disease E,MISC
114468502752133916,##ic,MISC
114468502752133916,AL,MISC
114468502752133916,Americans,MISC
114468502752133916,Casey Means,PER
114468502752133916,United States,LOC
114468502752133916,History,MISC
114468502752133916,Casey,PER
114468502752133916,Kennedy,PER
114468502752133916,Janet,PER
114468502752133916,##te Nesheiwat,PER
114468502752133916,HHS,ORG
114468288296746153,Fentanyl,MISC
114468288296746153,DE,ORG
114468288296746153,##A,MISC
114468288296746153,##tany,MISC
114468257803426979,China,LOC
114468257803426979,David Perdue,PER
114468174830884590,Pro,MISC
114466868060900843,Court System,ORG
114466868060900843,Trump Administration,ORG
114466868060900843,Country,LOC
114466820318104255,Election Interfering 60 Minutes,MISC
114466820318104255,Kamala Harris,PER
114466820318104255,CBS,ORG
114466820318104255,Election Day,MISC
114466820318104255,Early Voting,MISC
114466820318104255,CBS,ORG
114466820318104255,Kamal,PER
114466820318104255,60 Minutes,ORG
114466820318104255,CBS,ORG
114466820318104255,Paramount,ORG
114466820318104255,American People,MISC
114466820318104255,Federal Communications Commission,ORG
114466820318104255,anti,MISC
114466820318104255,Trump,PER
114466820318104255,T,MISC
114466820318104255,Hon,ORG
114466820318104255,##est Journalism,MISC
114466820318104255,F,MISC
114466820318104255,News P,MISC
114466820318104255,Piece,MISC
114466820318104255,Emmy,MISC
114466820318104255,60 Minutes,ORG
114466820318104255,Emmy,MISC
114466820318104255,F,ORG
114466820318104255,##ake,MISC
114466820318104255,Out,ORG
114466820318104255,American People,MISC
114466820318104255,Press,ORG
114466820318104255,Media,ORG
114466820318104255,60 Minutes,ORG
114466820318104255,CBS,ORG
114466802601303034,Lawrence Jones,PER
114466802601303034,Fox & Friends!,ORG
114464206114299371,White House,LOC
114464206114299371,FIFA Task Force,ORG
114464206114299371,United States,LOC
114464206114299371,Club World Cup,MISC
114464206114299371,Official,MISC
114464206114299371,##6 World Cup Tournament,MISC
114463623151906341,Mike Lawler,PER
114463623151906341,People,ORG
114463623151906341,New,ORG
114463623151906341,York,MISC
114463623151906341,Congressional,MISC
114463623151906341,America First,ORG
114463623151906341,Patriot,MISC
114463623151906341,Mike,PER
114463623151906341,American,MISC
114463623151906341,Energy,ORG
114463623151906341,Brave Military,ORG
114463623151906341,Veterans,ORG
114463623151906341,Law Enforcement,ORG
114463623151906341,Second Amendment,MISC
114463623151906341,Mike,PER
114463623151906341,Hudson Valley,LOC
114463623151906341,New York,LOC
114463623151906341,Mike,PER
114463623151906341,New York,LOC
114463623151906341,Congressional,MISC
114463589898854957,Board of the Holocaust Memorial Council,ORG
114463589898854957,Siggy Flicker,PER
114463589898854957,T,PER
114463589898854957,##ila Falic,PER
114463589898854957,Jackie Zeckman,PER
114463589898854957,Nate Segal,PER
114463589898854957,Jonathan Burkan,PER
114463589898854957,Lee Lipton,PER
114463589898854957,Betty Schwartz,PER
114463589898854957,Fred Marcus,PER
114463589898854957,Rabbi,PER
114463589898854957,Pi,PER
114463589898854957,##nchos Lipschutz,PER
114463589898854957,Sid Rosenberg,PER
114463589898854957,Ariel Abergel,PER
114463589898854957,Barbara Feingold,PER
114463589898854957,Alex Witkoff,PER
114463589898854957,Robert Garson,PER
114463589898854957,Israel,LOC
114463344803228045,Mark Carney,PER
114463344803228045,White House,LOC
114463309556144556,Bruce Blakeman,PER
114463309556144556,New York,LOC
114463309556144556,Nassau County,LOC
114463309556144556,Bruce,PER
114463309556144556,MA,ORG
114463309556144556,Crime,MISC
114463309556144556,Second Amendment,MISC
114463309556144556,Bruce Blakeman,PER
114462869802626948,Edward Aloysius OConnell,PER
114462869802626948,Superior Court of the District of Columbia,ORG
114462869802626948,Eddie,PER
114462869802626948,V,MISC
114462869802626948,Crime,MISC
114462869802626948,City,LOC
114462869802626948,LA,MISC
114462869802626948,"Washington, D. C",LOC
114462869802626948,Eddie,PER
114462869802626948,United States,LOC
114462869802626948,District of Columbia,LOC
114462869802626948,Ho,MISC
114462869802626948,Violence,MISC
114462869802626948,Organized Crime,MISC
114462869802626948,Na,MISC
114462869802626948,##otics Off,MISC
114462869802626948,D. C,LOC
114462869802626948,Eddie,PER
114462869802626948,Eddie,PER
114462869560496665,C,PER
114462869560496665,##rist,PER
114462869560496665,##ian Stevens,PER
114462869560496665,Great Patriot,MISC
114462869560496665,United States District Court,ORG
114462869560496665,Eastern District of,LOC
114462869560496665,Missouri,LOC
114462869560496665,C,PER
114462869560496665,##rist,PER
114462869560496665,Missouri Court of Appeals,ORG
114462869560496665,Criminal Division,ORG
114462869560496665,Missouri Attorney Generals Office,ORG
114462869560496665,U. S.,LOC
114462869560496665,St. Louis,LOC
114462869560496665,Criminal,MISC
114462869560496665,Rule of Law,MISC
114462869560496665,Missouri,LOC
114462869560496665,C,PER
114462869560496665,##rist,PER
114462869560496665,District Court,ORG
114462869560496665,C,PER
114462869560496665,##rist,PER
114462868808829711,Maria Lanahan,PER
114462868808829711,United,ORG
114462868808829711,States,LOC
114462868808829711,District Court,ORG
114462868808829711,Eastern District of,LOC
114462868808829711,Missouri,LOC
114462868808829711,Maria,PER
114462868808829711,Patriot,MISC
114462868808829711,Missouri,LOC
114462868808829711,High Stakes,MISC
114462868808829711,Maria,PER
114462868808829711,Go,ORG
114462868808829711,##nza,LOC
114462868808829711,##ga,ORG
114462868808829711,University of Chicago,ORG
114462868808829711,Law Schools,ORG
114462868808829711,Maria,PER
114462868808829711,GRE,MISC
114462868808829711,Maria,PER
114462868084205660,Zachary Bluestone,PER
114462868084205660,United States District Court,ORG
114462868084205660,Eastern District of,LOC
114462868084205660,Missouri,LOC
114462868084205660,Zack,PER
114462868084205660,Crime,ORG
114462868084205660,United States Attorneys Office,ORG
114462868084205660,St. Louis,LOC
114462868084205660,Criminal,MISC
114462868084205660,Constitution,MISC
114462868084205660,Zack,PER
114462868084205660,Georgetown,ORG
114462868084205660,Oxford,ORG
114462868084205660,Harvard,ORG
114462868084205660,Great Country,LOC
114462868084205660,Zack,PER
114462868084205660,Law and Order,ORG
114462868084205660,Zack,PER
114462867354665095,Joshua Divine,PER
114462867354665095,United,ORG
114462867354665095,States,LOC
114462867354665095,Court,ORG
114462867354665095,Eastern,LOC
114462867354665095,Western Districts,LOC
114462867354665095,Missouri,LOC
114462867354665095,Joshua,PER
114462867354665095,Great,LOC
114462867354665095,State,ORG
114462867354665095,of Missouri,LOC
114462867354665095,States,LOC
114462867354665095,Josh Hawley,PER
114462867354665095,Patriot,MISC
114462867354665095,Supreme Court,ORG
114462867354665095,Clarence Thomas,PER
114462867354665095,Joshua,PER
114462867354665095,Rule of Law,MISC
114462867354665095,Constitutional Rights,MISC
114462867354665095,Great People,MISC
114462867354665095,Missouri,LOC
114462867354665095,Constitutionalist,MISC
114462867354665095,Joshua,PER
114462557388994627,Supreme Court,ORG
114462557388994627,Trump,ORG
114462557388994627,Ban on Transgender Military Service,MISC
114462513304037389,Andrew Giuliani,PER
114462513304037389,Presidents Task Force,ORG
114462513304037389,FIFA World Cup,MISC
114462513304037389,Andrew,PER
114462513304037389,Office of Public Liaison,ORG
114462513304037389,World,LOC
114462513304037389,United States,LOC
114462513304037389,Re,MISC
114462513304037389,America,LOC
114462513304037389,Carlos Cordeiro,PER
114462513304037389,Carlos,PER
114462513304037389,Fdration Internationale de Football Association,ORG
114462513304037389,FIFA,ORG
114462513304037389,United States Soccer Federation,ORG
114462513304037389,FIFA World Cup,MISC
114462513304037389,Andrew,PER
114462513304037389,Carlos,PER
114462513304037389,FIFA World Cup,MISC
114462513304037389,Andrew,PER
114462513304037389,Carlos,PER
114462406492811838,American,MISC
114462406492811838,Donald Trump,PER
114462406492811838,China,LOC
114462333132374383,Charles Payne,PER
114462333132374383,Louisiana,LOC
114462333132374383,Louisiana,LOC
114462333132374383,American Exceptionalism,MISC
114461575736468146,Canada,LOC
114461575736468146,Mark Carney,PER
114461575736468146,America,LOC
114461575736468146,Canada,LOC
114458094742048024,Executive Order,MISC
114458094742048024,Americans,MISC
114461333871544277,Howard Lutnick,PER
114461333871544277,Trump,PER
114461333871544277,America,LOC
114461327233567337,Eli Lilly,ORG
114461327233567337,Dave Ricks,PER
114461327233567337,White House,LOC
114461327233567337,U. S,LOC
114458145511409310,Stephen Miller,PER
114458145511409310,Trump,PER
114458100604424846,Robert F. Kennedy Jr,PER
114458100604424846,B,PER
114458100604424846,##iden,PER
114458100604424846,White House,LOC
114458100604424846,AN,MISC
